datetime,temperature
2022-07-21,19.956510416666667
2022-07-22,21.75825892857143
2022-07-23,20.05457589285714
2022-07-24,17.859337797619048
2022-07-25,19.164397321428574
2022-07-26,19.72667410714286
2022-07-27,17.65639880952381
2022-07-28,15.803422619047618
2022-07-29,15.656770833333335
2022-07-30,16.20610119047619
2022-07-31,17.359747023809526
2022-08-01,16.65952380952381
2022-08-02,17.990997023809523
2022-08-03,18.455915178571427
2022-08-04,20.837462797619047
2022-08-05,22.15502232142857
2022-08-06,19.610751488095236
2022-08-07,16.989918154761906
2022-08-08,16.371019345238096
2022-08-09,16.980543154761904
2022-08-10,17.865848214285716
2022-08-11,19.132626488095237
2022-08-12,19.903087797619047
2022-08-13,19.575855654761906
2022-08-14,20.69910714285714
2022-08-15,22.746465773809526
2022-08-16,23.86432291666667
2022-08-17,23.134114583333332
2022-08-18,23.381808035714286
2022-08-19,24.250223214285715
2022-08-20,22.533965773809523
2022-08-21,20.60171130952381
2022-08-22,19.55591517857143
2022-08-23,20.985751488095236
2022-08-24,21.55643601190476
2022-08-25,18.89761904761905
2022-08-26,18.82593005952381
2022-08-27,21.01484375
2022-08-28,22.113355654761904
2022-08-29,19.618563988095236
2022-08-30,15.57905505952381
2022-08-31,12.427157738095238
2022-09-01,11.058221726190476
2022-09-02,10.552008928571428
2022-09-03,10.577752976190476
2022-09-04,10.763206845238095
2022-09-05,10.532477678571428
2022-09-06,11.414806547619047
2022-09-07,11.855505952380952
2022-09-08,10.13843005952381
2022-09-09,10.485379464285714
2022-09-10,11.222395833333334
2022-09-11,11.523139880952382
2022-09-12,11.299590773809523
2022-09-13,11.720796130952381
2022-09-14,12.81313244047619
2022-09-15,12.519494047619048
2022-09-16,11.599888392857142
2022-09-17,11.619828869047618
2022-09-18,11.837239583333334
2022-09-19,11.090401785714286
2022-09-20,11.026785714285714
2022-09-21,10.443787202380953
2022-09-22,9.804836309523811
2022-09-23,9.586755952380953
2022-09-24,9.75234375
2022-09-25,9.853199404761906
2022-09-26,10.048028273809523
2022-09-27,10.640773809523811
2022-09-28,9.648511904761905
2022-09-29,8.21811755952381
2022-09-30,8.978125
2022-10-01,8.980952380952381
2022-10-02,9.031101190476189
2022-10-03,8.748325892857142
2022-10-04,8.682626488095238
2022-10-05,10.284895833333334
2022-10-06,12.61908482142857
2022-10-07,12.583593749999999
2022-10-08,11.544345238095238
2022-10-09,9.963355654761905
2022-10-10,9.780691964285714
2022-10-11,9.008519345238096
2022-10-12,8.54906994047619
2022-10-13,8.007886904761905
2022-10-14,9.585602678571428
2022-10-15,10.32094494047619
2022-10-16,11.843675595238095
2022-10-17,10.968377976190476
2022-10-18,8.95595238095238
2022-10-19,6.086421130952381
2022-10-20,7.081994047619048
2022-10-21,7.304055059523809
2022-10-22,6.292373511904763
2022-10-23,7.099107142857143
2022-10-24,5.434561011904762
2022-10-25,7.258333333333334
2022-10-26,9.882886904761905
2022-10-27,9.692373511904762
2022-10-28,10.713802083333334
2022-10-29,11.155505952380953
2022-10-30,6.904761904761905
2022-10-31,5.946912202380952
2022-11-01,8.871056547619048
2022-11-02,8.029315476190476
2022-11-03,7.5788690476190474
2022-11-04,6.319828869047619
2022-11-05,3.458779761904762
2022-11-06,6.520610119047619
2022-11-07,7.140959821428572
2022-11-08,8.300892857142857
2022-11-09,9.60014880952381
2022-11-10,9.47593005952381
2022-11-11,10.205096726190476
2022-11-12,11.764174107142857
2022-11-13,7.745312500000001
2022-11-14,4.124069940476191
2022-11-15,4.396875
2022-11-16,2.079799107142857
2022-11-17,1.0690848214285713
2022-11-18,-0.6243303571428571
2022-11-19,-2.43203125
2022-11-20,-3.7783482142857148
2022-11-21,-4.5515625
2022-11-22,-3.2878348214285715
2022-11-23,-2.0425223214285717
2022-11-24,-2.2890625
2022-11-25,-2.3452008928571426
2022-11-26,-2.4469494047619045
2022-11-27,-2.42265625
2022-11-28,-1.3413318452380953
2022-11-29,-0.25866815476190474
2022-11-30,-1.017001488095238
2022-12-01,-2.5542782738095235
2022-12-02,-6.2759672619047615
2022-12-03,-4.994828869047619
2022-12-04,-3.1260416666666666
2022-12-05,-2.303013392857143
2022-12-06,-2.6991815476190473
2022-12-07,-2.0425595238095235
2022-12-08,-1.562983630952381
2022-12-09,-3.439657738095238
2022-12-10,-5.764732142857143
2022-12-11,-6.616815476190476
2022-12-12,-4.765811011904762
2022-12-13,-5.441071428571429
2022-12-14,-4.163206845238095
2022-12-15,-5.1927827380952385
2022-12-16,-5.804055059523809
2022-12-17,-6.203236607142857
2022-12-18,-3.0786458333333333
2022-12-19,0.28095238095238095
2022-12-20,-2.9718377976190475
2022-12-21,2.6214657738095237
2022-12-22,2.5095238095238095
2022-12-23,1.9784598214285716
2022-12-24,-1.6712425595238096
2022-12-25,-2.887686011904762
2022-12-26,-5.192113095238095
2022-12-27,-1.0394345238095237
2022-12-28,0.2418526785714286
2022-12-29,0.893154761904762
2022-12-30,3.4502604166666666
2022-12-31,3.654203869047619
2023-01-01,2.9495535714285714
2023-01-02,-0.5547991071428571
2023-01-03,0.6441592261904762
2023-01-04,-1.1611979166666668
2023-01-05,-6.385602678571429
2023-01-06,-9.642708333333333
2023-01-07,-10.731584821428571
2023-01-08,-7.01938244047619
2023-01-09,-3.610453869047619
2023-01-10,-1.1331845238095237
2023-01-11,0.9615699404761904
2023-01-12,1.1834449404761904
2023-01-13,3.234561011904762
2023-01-14,3.470424107142857
2023-01-15,2.757514880952381
2023-01-16,2.8563244047619047
2023-01-17,1.0545386904761904
2023-01-18,1.467373511904762
2023-01-19,0.9535714285714285
2023-01-20,-0.7456845238095239
2023-01-21,-2.5065104166666665
2023-01-22,-4.067261904761905
2023-01-23,-4.464248511904762
2023-01-24,-0.669233630952381
2023-01-25,1.8031622023809522
2023-01-26,1.5406994047619047
2023-01-27,-1.4010416666666667
2023-01-28,-1.9223214285714285
2023-01-29,0.7693452380952381
2023-01-30,2.0081845238095237
2023-01-31,0.8530877976190476
2023-02-01,-0.4812127976190476
2023-02-02,-0.7802455357142858
2023-02-03,-2.9835565476190475
2023-02-04,-3.6264136904761903
2023-02-05,-3.762872023809524
2023-02-06,-0.4629464285714286
2023-02-07,-1.407626488095238
2023-02-08,1.1263392857142858
2023-02-09,0.41465773809523804
2023-02-10,0.8010416666666667
2023-02-11,-0.3791294642857143
2023-02-12,-1.1005580357142857
2023-02-13,2.9298363095238096
2023-02-14,1.1494791666666668
2023-02-15,0.09680059523809523
2023-02-16,0.7585565476190477
2023-02-17,1.045014880952381
2023-02-18,0.8140997023809524
2023-02-19,-0.6410714285714286
2023-02-20,-2.2643229166666665
2023-02-21,-4.634784226190476
2023-02-22,-8.113764880952381
2023-02-23,-6.4115327380952385
2023-02-24,-1.6669642857142857
2023-02-25,-2.747172619047619
2023-02-26,-4.737797619047619
2023-02-27,-5.164508928571429
2023-02-28,1.2599702380952382
2023-03-01,-0.18329613095238095
2023-03-02,0.9800223214285715
2023-03-03,0.872358630952381
2023-03-04,-0.46897321428571426
2023-03-05,-2.2767113095238094
2023-03-06,-4.52421875
2023-03-07,-5.172061011904762
2023-03-08,-1.9239955357142857
2023-03-09,-6.303050595238095
2023-03-10,-8.242373511904763
2023-03-11,-6.254352678571429
2023-03-12,-3.6388020833333337
2023-03-13,-2.6508184523809524
2023-03-14,4.61968005952381
2023-03-15,1.8210565476190477
2023-03-16,-0.6286830357142857
2023-03-17,-1.267671130952381
2023-03-18,2.8203497023809527
2023-03-19,3.120126488095238
2023-03-20,3.762872023809524
2023-03-21,1.9888392857142858
2023-03-22,2.127827380952381
2023-03-23,5.828645833333333
2023-03-24,5.6374627976190474
2023-03-25,4.953087797619047
2023-03-26,3.634598214285714
2023-03-27,1.1535714285714287
2023-03-28,-0.6059151785714286
2023-03-29,-1.2646205357142857
2023-03-30,-0.9366071428571429
2023-03-31,0.47261904761904766
2023-04-01,0.43054315476190474
2023-04-02,-0.057217261904761896
2023-04-03,-0.7142857142857143
2023-04-04,-0.5672991071428571
2023-04-05,1.3620535714285713
2023-04-06,4.038244047619047
2023-04-07,5.1472098214285715
2023-04-08,4.61953125
2023-04-09,4.694605654761905
2023-04-10,5.438764880952381
2023-04-11,7.71328125
2023-04-12,9.264434523809523
2023-04-13,8.829799107142858
2023-04-14,7.3104910714285705
2023-04-15,6.277380952380952
2023-04-16,5.6579613095238095
2023-04-17,6.967038690476191
2023-04-18,6.0390625
2023-04-19,6.798325892857143
2023-04-20,7.507700892857143
2023-04-21,8.298065476190477
2023-04-22,8.523697916666666
2023-04-23,10.0765625
2023-04-24,11.160119047619048
2023-04-25,11.60639880952381
2023-04-26,8.748251488095239
2023-04-27,5.908110119047619
2023-04-28,5.031398809523809
2023-04-29,6.148400297619048
2023-04-30,6.365550595238095
2023-05-01,6.190066964285715
2023-05-02,7.233779761904763
2023-05-03,6.118675595238095
2023-05-04,3.8531994047619045
2023-05-05,2.7269717261904765
2023-05-06,3.7073288690476187
2023-05-07,5.399516369047619
2023-05-08,7.390029761904763
2023-05-09,9.314360119047619
2023-05-10,10.89906994047619
2023-05-11,12.375595238095238
2023-05-12,13.33392857142857
2023-05-13,13.213802083333333
2023-05-14,13.960119047619049
2023-05-15,15.805840773809523
2023-05-16,13.916815476190477
2023-05-17,12.169196428571428
2023-05-18,9.748623511904762
2023-05-19,9.986979166666666
2023-05-20,12.154166666666667
2023-05-21,14.020833333333334
2023-05-22,14.185714285714285
2023-05-23,15.191964285714286
2023-05-24,16.81536458333333
2023-05-25,15.709970238095238
2023-05-26,12.270424107142858
2023-05-27,11.082738095238096
2023-05-28,12.6203125
2023-05-29,12.373437500000001
2023-05-30,10.054626623376622
