datetime,target
2022-02-21,564.3121380597015
2022-02-22,558.8334303482587
2022-02-23,536.7438028606965
2022-02-24,428.9455049751244
2022-02-25,477.23398320895524
2022-02-26,354.4615802238806
2022-02-27,355.5632052238806
2022-02-28,452.0963619402985
2022-03-01,468.3535050505051
2022-03-02,530.9075315656565
2022-03-03,529.2674362373737
2022-03-04,495.57324494949495
2022-03-05,386.12883838383834
2022-03-06,369.5548857323232
2022-03-07,529.009769570707
2022-03-08,546.3197632575758
2022-03-09,512.8821325757575
2022-03-10,509.82580681818183
2022-03-11,497.88000000000005
2022-03-12,371.90457575757574
2022-03-13,345.2347304292929
2022-03-14,438.06805176767676
2022-03-15,431.19572222222223
2022-03-16,429.7994368686868
2022-03-17,441.4135871212121
2022-03-18,443.9716294191919
2022-03-19,368.8616887626263
2022-03-20,319.22164835858587
2022-03-21,398.7263150252525
2022-03-22,408.2923806818182
2022-03-23,437.029243159204
2022-03-24,424.83100373134323
2022-03-25,424.99678482587063
2022-03-26,360.2933725124378
2022-03-27,322.4138974691759
2022-03-28,474.61660820895526
2022-03-29,511.9972444029851
2022-03-30,475.54640920398015
2022-03-31,471.6672444029851
2022-04-01,453.3310049751244
2022-04-02,345.18586629353234
2022-04-03,315.0461592039801
2022-04-04,473.25979901960784
2022-04-05,510.68639154411767
2022-04-06,477.1754908088235
2022-04-07,514.1385435049019
2022-04-08,469.2264730392157
2022-04-09,359.00284742647057
2022-04-10,338.4069993872549
2022-04-11,399.59789889705877
2022-04-12,389.22224509803925
2022-04-13,393.49261029411764
2022-04-14,473.65932598039217
2022-04-15,331.4615716911765
2022-04-16,271.7112493872549
2022-04-17,266.18408210784315
2022-04-18,415.80483333333336
2022-04-19,398.1092107843137
2022-04-20,386.5684037990196
2022-04-21,372.0545551470588
2022-04-22,376.5586807598039
2022-04-23,289.9171948529412
2022-04-24,295.27253308823526
2022-04-25,427.7182414215687
2022-04-26,364.91723223039213
2022-04-27,361.4487990196078
2022-04-28,398.0915018382353
2022-04-29,385.88379718137253
2022-04-30,277.33948529411765
2022-05-01,282.1935808457711
2022-05-02,396.8288395522388
2022-05-03,405.7583451492537
2022-05-04,408.5906293532338
2022-05-05,414.97850373134327
2022-05-06,383.28478980099504
2022-05-07,268.07555099502486
2022-05-08,231.30620087064676
2022-05-09,370.01045771144277
2022-05-10,376.04484639303485
2022-05-11,437.3332151741294
2022-05-12,460.0616032338308
2022-05-13,381.2152350746269
2022-05-14,274.42394900497516
2022-05-15,235.99409763681592
2022-05-16,355.12719962686566
2022-05-17,421.5937406716418
2022-05-18,373.0799004975124
2022-05-19,385.9818333333334
2022-05-20,441.46041355721394
2022-05-21,259.3200752487562
2022-05-22,222.4477773631841
2022-05-23,333.89569092039795
2022-05-24,343.6289197761194
2022-05-25,396.4218482587064
2022-05-26,414.69509514925375
2022-05-27,408.9109682835821
2022-05-28,275.6469819651741
2022-05-29,244.63474626865673
2022-05-30,358.4814353233831
2022-05-31,441.4798495024876
2022-06-01,390.7456592039801
2022-06-02,420.57894651741293
2022-06-03,394.5929446517413
2022-06-04,260.5956001243781
2022-06-05,229.0365236318408
2022-06-06,309.3047133084577
2022-06-07,322.9582817164179
2022-06-08,386.0534228855721
2022-06-09,340.86742164179105
2022-06-10,360.0625721393035
2022-06-11,247.66581529850745
2022-06-12,249.607855721393
2022-06-13,353.41258893034825
2022-06-14,411.81793781094524
2022-06-15,348.5459732587065
2022-06-16,340.0039259950249
2022-06-17,319.5802835820896
2022-06-18,275.59243718905475
2022-06-19,221.64542475124378
2022-06-20,320.7232823383085
2022-06-21,289.6838333333333
2022-06-22,257.9698501243781
2022-06-23,209.26742039800993
2022-06-24,194.86701119402983
2022-06-25,186.36948072139305
2022-06-26,200.44630721393037
2022-06-27,309.4877891791045
2022-06-28,353.95233084577114
2022-06-29,354.5569645522388
2022-06-30,334.30411504975126
2022-07-01,345.78896906565654
2022-07-02,261.0552771464647
2022-07-03,247.5259400252525
2022-07-04,340.6864678030303
2022-07-05,359.7781534090909
2022-07-06,364.76263068181817
2022-07-07,364.04096022727276
2022-07-08,377.4171862373737
2022-07-09,257.38751325757573
2022-07-10,241.7594027777778
2022-07-11,335.7710246212121
2022-07-12,400.63260037878786
2022-07-13,344.3604842171717
2022-07-14,357.6992746212121
2022-07-15,339.5891881313131
2022-07-16,238.93122916666667
2022-07-17,247.57482196969696
2022-07-18,328.7852013888889
2022-07-19,349.5658579545455
2022-07-20,310.70261363636365
2022-07-21,327.1862159090909
2022-07-22,324.6527133838384
2022-07-23,268.8875353535354
2022-07-24,262.4648402777778
2022-07-25,326.6541186868687
2022-07-26,370.80664204545457
2022-07-27,366.0206818181818
2022-07-28,363.13821527777776
2022-07-29,326.8199128787879
2022-07-30,237.60812563131313
2022-07-31,230.798375
2022-08-01,402.9828472222222
2022-08-02,371.66322664141416
2022-08-03,369.25596843434346
2022-08-04,380.6108869949495
2022-08-05,360.7638320707071
2022-08-06,307.75655303030305
2022-08-07,268.8363768939394
2022-08-08,397.9324337121212
2022-08-09,382.2705082070707
2022-08-10,379.54835669191914
2022-08-11,378.7333428030303
2022-08-12,381.0084539141414
2022-08-13,291.16771590909093
2022-08-14,284.37098737373736
2022-08-15,404.13110921717174
2022-08-16,408.84926893939394
2022-08-17,432.4592032828283
2022-08-18,416.8413181818182
2022-08-19,404.28649621212116
2022-08-20,290.5157184343434
2022-08-21,289.47315656565655
2022-08-22,457.7723674242425
2022-08-23,425.48572411616163
2022-08-24,455.10134659090915
2022-08-25,459.60422979797977
2022-08-26,424.82129166666664
2022-08-27,300.37873863636366
2022-08-28,289.3845505050505
2022-08-29,456.1051332070707
2022-08-30,493.47754103535357
2022-08-31,442.8633345959596
2022-09-01,422.8229303482587
2022-09-02,397.53065671641787
2022-09-03,300.5128277363184
2022-09-04,291.28217786069655
2022-09-05,425.05507400497515
2022-09-06,421.600230721393
2022-09-07,441.4561007462687
2022-09-08,435.70786629353233
2022-09-09,384.69707960199
2022-09-10,289.51397263681594
2022-09-11,269.82238495024876
2022-09-12,416.6026803482587
2022-09-13,483.69170584577114
2022-09-14,487.53132587064675
2022-09-15,465.81315422885575
2022-09-16,445.7737313432836
2022-09-17,317.7760982587065
2022-09-18,296.5122873134328
2022-09-19,437.24999875621893
2022-09-20,452.587513681592
2022-09-21,459.3295677860696
2022-09-22,438.1680839552239
2022-09-23,436.949855721393
2022-09-24,300.157335199005
2022-09-25,297.70683830845775
2022-09-26,422.16247947761195
2022-09-27,414.22109017412936
2022-09-28,429.17247636815915
2022-09-29,480.6060441542288
2022-09-30,446.4040827114428
2022-10-01,320.6134295343137
2022-10-02,326.9417604166667
2022-10-03,491.1879307598039
2022-10-04,526.740724877451
2022-10-05,529.1234540441176
2022-10-06,512.1411636029411
2022-10-07,467.8150294117647
2022-10-08,337.93103615196077
2022-10-09,310.0839399509804
2022-10-10,468.72358639705885
2022-10-11,516.4276636029412
2022-10-12,462.52022916666664
2022-10-13,510.7303651960784
2022-10-14,499.4774761029412
2022-10-15,357.09510477941177
2022-10-16,364.48001838235297
2022-10-17,493.4427303921568
2022-10-18,529.943143995098
2022-10-19,518.2628014705882
2022-10-20,526.4100490196079
2022-10-21,521.2560582107843
2022-10-22,362.75857352941176
2022-10-23,389.62554044117644
2022-10-24,499.85243566176473
2022-10-25,573.7127873774509
2022-10-26,540.3706893382353
2022-10-27,548.34846875
2022-10-28,525.5408609068628
2022-10-29,400.5232261029412
2022-10-30,389.589378516624
2022-10-31,494.28818075980394
2022-11-01,534.6184462560386
2022-11-02,530.5891503623188
2022-11-03,540.9861473429951
2022-11-04,527.4478097826087
2022-11-05,428.07157306763287
2022-11-06,397.50078260869566
2022-11-07,522.0908043478261
2022-11-08,534.125577294686
2022-11-09,532.7041352657004
2022-11-10,536.7303870772946
2022-11-11,532.0167493961352
2022-11-12,373.5769867149758
2022-11-13,364.61047584541063
2022-11-14,559.2860144927537
2022-11-15,579.8883907004831
2022-11-16,580.7180875603865
2022-11-17,602.4342095410628
2022-11-18,593.4437560386473
2022-11-19,489.50576509661835
2022-11-20,493.75135688405794
2022-11-21,652.20448852657
2022-11-22,646.7310211352657
2022-11-23,643.3135833333333
2022-11-24,646.4209245169081
2022-11-25,636.1511201690821
2022-11-26,517.0462349033816
2022-11-27,504.86700603864733
2022-11-28,642.405809178744
2022-11-29,648.8880235507247
2022-11-30,649.2808128019324
2022-12-01,684.9484273989898
2022-12-02,703.9419701492537
2022-12-03,571.9875945273632
2022-12-04,543.6583805970149
2022-12-05,680.5217630597016
2022-12-06,704.8936386815919
2022-12-07,699.642236318408
2022-12-08,695.7634060945273
2022-12-09,694.0179166666667
2022-12-10,565.7858656716418
2022-12-11,565.9772412935323
2022-12-12,689.4685155472637
2022-12-13,710.0830684079602
2022-12-14,700.3388184079603
2022-12-15,712.0580379353233
2022-12-16,689.9812008706467
2022-12-17,568.6468308457712
2022-12-18,547.4083718905473
2022-12-19,640.8801971393035
2022-12-20,665.7866032338309
2022-12-21,613.1820267412935
2022-12-22,570.9597189054726
2022-12-23,508.5594483830846
2022-12-24,448.77408333333335
2022-12-25,465.1184123134328
2022-12-26,515.4318047263681
2022-12-27,569.0163669154229
2022-12-28,544.7910111940298
2022-12-29,545.6651828358209
2022-12-30,502.87039116915423
2022-12-31,429.4022593283582
2023-01-01,422.0374614427861
2023-01-02,595.7296007462686
2023-01-03,631.522696517413
2023-01-04,656.460842039801
2023-01-05,706.0231007462686
2023-01-06,716.9783028606965
2023-01-07,637.3609359452736
2023-01-08,613.8927276119404
2023-01-09,742.7035366915422
2023-01-10,733.5925211442786
2023-01-11,694.907605721393
2023-01-12,695.7304309701493
2023-01-13,658.0435951492537
2023-01-14,507.2433830845771
2023-01-15,505.0030167910448
2023-01-16,649.4993376865672
2023-01-17,687.0389888059701
2023-01-18,673.7094894278606
2023-01-19,685.6353630050505
2023-01-20,687.7965031565657
2023-01-21,561.6871136363636
2023-01-22,566.4119880050505
2023-01-23,750.9214034090909
2023-01-24,731.8641559343434
2023-01-25,707.5575164141413
2023-01-26,701.4338794191918
2023-01-27,668.4791007462687
2023-01-28,552.8026094527363
2023-01-29,512.4884085820896
2023-01-30,662.0184328358208
2023-01-31,668.4726666666666
2023-02-01,707.9489471393035
2023-02-02,707.6757437810944
2023-02-03,717.9736262437812
2023-02-04,592.8702512437811
2023-02-05,568.5672419154229
2023-02-06,702.8577605721393
2023-02-07,714.7380659203981
2023-02-08,711.4069987562189
2023-02-09,678.5961536069651
2023-02-10,673.7680764925374
2023-02-11,552.3158333333333
2023-02-12,538.9755970149254
2023-02-13,629.5671082089552
2023-02-14,603.5315771144278
2023-02-15,643.1588486519607
2023-02-16,682.4819160447762
2023-02-17,676.1524645522388
2023-02-18,548.198643939394
2023-02-19,546.2322910353536
2023-02-20,715.508909090909
2023-02-21,751.3524002525253
2023-02-22,769.2593497474747
2023-02-23,727.0813221393036
2023-02-24,575.4717972636817
2023-02-25,567.4285634328359
2023-02-26,564.3973196517413
2023-02-27,682.578065920398
2023-02-28,656.288038510101
2023-03-01,623.0163630050505
2023-03-02,589.7346755050505
2023-03-03,589.3499886363636
2023-03-04,548.2785303030304
2023-03-05,549.7605164141414
2023-03-06,705.8702588383838
2023-03-07,726.348630050505
2023-03-08,735.0914375
2023-03-09,718.1355353535354
2023-03-10,707.0454602272728
2023-03-11,600.9027152777777
2023-03-12,534.2596369949495
2023-03-13,663.5165625000001
2023-03-14,623.2750044191919
2023-03-15,569.9106035353535
2023-03-16,573.2385309343434
2023-03-17,564.6800397727272
2023-03-18,440.49491161616163
2023-03-19,444.243966540404
2023-03-20,566.5959368686869
2023-03-21,578.1960858585859
2023-03-22,640.0106256313131
2023-03-23,558.6903270202021
2023-03-24,552.1814558080808
2023-03-25,424.79398484848485
2023-03-26,452.52345454545457
2023-03-27,620.8694216417911
2023-03-28,589.6779583333333
2023-03-29,582.9735827114428
2023-03-30,651.4009943181818
2023-03-31,636.2277228535354
2023-04-01,464.42553846153845
2023-04-02,385.31496153846155
2023-04-03,551.5049461538462
2023-04-04,552.1315542929293
2023-04-05,680.1542615384616
2023-04-06,583.6727993589744
2023-04-07,376.5106025641026
2023-04-08,349.0192583333333
2023-04-09,341.35138782051285
2023-04-10,453.7577141025641
2023-04-11,485.8206358974359
2023-04-12,467.0270608974359
2023-04-13,517.9233224358975
2023-04-14,449.32781376262625
2023-04-15,359.04345128205125
2023-04-16,354.809075
2023-04-17,468.77511858974356
2023-04-18,475.258107051282
2023-04-19,426.1467316919192
2023-04-20,428.53459406565656
2023-04-21,432.1398141025641
2023-04-22,311.094609375
2023-04-23,295.0852649739583
2023-04-24,441.810513671875
2023-04-25,453.22493815104167
2023-04-26,465.95242756410255
2023-04-27,479.53163717948723
2023-04-28,459.56520961538456
2023-04-29,341.88220192307693
2023-04-30,339.32996843434347
2023-05-01,335.77294402985075
2023-05-02,485.2545342039801
2023-05-03,444.9597288557214
2023-05-04,459.8838426616916
2023-05-05,483.72386397058824
2023-05-06,342.22611887254897
2023-05-07,308.51064889705884
2023-05-08,410.7402720588235
2023-05-09,405.12234865196075
2023-05-10,401.51074754901964
2023-05-11,394.6883946078431
2023-05-12,371.0833504901961
2023-05-13,276.71023345588236
2023-05-14,267.57868075980394
2023-05-15,382.1299944852941
2023-05-16,520.1634819651741
2023-05-17,442.7707139303482
2023-05-18,386.772940920398
2023-05-19,375.24499564676614
2023-05-20,277.81607276119405
2023-05-21,272.6973034825871
2023-05-22,397.211605721393
2023-05-23,396.5131038557214
2023-05-24,386.4682916666667
2023-05-25,439.1415170454545
2023-05-26,388.2704097222222
2023-05-27,270.0024583333334
2023-05-28,266.6003673076923
2023-05-29,386.5537012820513
2023-05-30,409.55536602564104
2023-05-31,392.6224737179487
