datetime,target
2022-09-14,30.530430348258708
2022-09-15,65.05671019900498
2022-09-16,59.538334577114426
2022-09-17,65.7649328358209
2022-09-18,118.43678606965175
2022-09-19,60.96635758706468
2022-09-20,60.67635634328359
2022-09-21,61.497192786069654
2022-09-22,96.26131156716419
2022-09-23,69.25751616915423
2022-09-24,144.0227605721393
2022-09-25,134.2180422885572
2022-09-26,113.30191666666666
2022-09-27,139.5451567164179
2022-09-28,113.1322014925373
2022-09-29,28.985427238805972
2022-09-30,65.10764676616915
2022-10-01,103.00350857843137
2022-10-02,70.40665257352941
2022-10-03,29.33493443627451
2022-10-04,22.905842524509804
2022-10-05,10.565233455882353
2022-10-06,22.69666605392157
2022-10-07,50.991047181372544
2022-10-08,66.32888419117647
2022-10-09,130.02910661764707
2022-10-10,64.04589889705883
2022-10-11,26.59297855392157
2022-10-12,104.13335661764707
2022-10-13,45.99780085784313
2022-10-14,26.473767156862746
2022-10-15,38.1255012254902
2022-10-16,10.03284068627451
2022-10-17,38.880786151960784
2022-10-18,18.81720588235294
2022-10-19,59.452426470588236
2022-10-20,34.87777450980392
2022-10-21,20.136499999999998
2022-10-22,84.80683455882352
2022-10-23,10.900659313725491
2022-10-24,73.29946752450981
2022-10-25,2.2541948529411764
2022-10-26,8.133874387254902
2022-10-27,7.167276960784314
2022-10-28,4.370650122549019
2022-10-29,5.759854779411765
2022-10-30,18.77223337595908
2022-10-31,67.03510477941177
2022-11-01,5.505800120772947
2022-11-02,5.329862922705314
2022-11-03,5.171957729468599
2022-11-04,6.511051328502415
2022-11-05,5.76194806763285
2022-11-06,10.832111714975845
2022-11-07,10.834655797101448
2022-11-08,7.256542270531401
2022-11-09,3.954791666666667
2022-11-10,4.534119565217392
2022-11-11,2.8949764492753625
2022-11-12,31.222139492753623
2022-11-13,50.703128623188405
2022-11-14,6.668990338164251
2022-11-15,3.7414909420289852
2022-11-16,8.916610507246377
2022-11-17,4.320524758454106
2022-11-18,6.093074879227053
2022-11-19,3.4359396135265703
2022-11-20,1.6699522946859902
2022-11-21,1.3771636473429951
2022-11-22,1.7392995169082124
2022-11-23,1.4942409420289857
2022-11-24,1.1022204106280193
2022-11-25,0.5318297101449275
2022-11-26,0.6019263285024155
2022-11-27,0.46305676328502415
2022-11-28,0.8089450483091788
2022-11-29,1.2833719806763286
2022-11-30,1.0622119565217392
2022-12-01,2.098181818181818
2022-12-02,3.4537294776119403
2022-12-03,1.0264067164179105
2022-12-04,0.4439278606965174
2022-12-05,0.7181971393034826
2022-12-06,0.4616859452736318
2022-12-07,0.3561399253731343
2022-12-08,0.8326368159203981
2022-12-09,1.2731417910447762
2022-12-10,1.873471393034826
2022-12-11,0.6703053482587064
2022-12-12,1.497853855721393
2022-12-13,0.5896237562189055
2022-12-14,0.8346417910447761
2022-12-15,1.7146585820895521
2022-12-16,1.4206735074626864
2022-12-17,1.1365298507462687
2022-12-18,1.297424751243781
2022-12-19,1.3092655472636816
2022-12-20,1.594219527363184
2022-12-21,1.450608208955224
2022-12-22,1.7135690298507462
2022-12-23,2.133746890547264
2022-12-24,14.16002487562189
2022-12-25,5.31655223880597
2022-12-26,3.917810945273632
2022-12-27,2.472639303482587
2022-12-28,8.81226368159204
2022-12-29,1.2815920398009952
2022-12-30,1.8811069651741295
2022-12-31,1.5760031094527365
2023-01-01,1.746342039800995
2023-01-02,3.0736237562189053
2023-01-03,1.8690752487562188
2023-01-04,1.8116598258706467
2023-01-05,4.8452201492537315
2023-01-06,4.590120646766169
2023-01-07,3.1239291044776123
2023-01-08,1.5273103233830845
2023-01-09,1.3303289800995024
2023-01-10,1.0057624378109453
2023-01-11,2.9971616915422885
2023-01-12,1.701674751243781
2023-01-13,1.740730721393035
2023-01-14,2.542544154228856
2023-01-15,2.27461815920398
2023-01-16,6.121592039800995
2023-01-17,2.2120429104477615
2023-01-18,2.9419664179104474
2023-01-19,4.6419880050505045
2023-01-20,7.621034090909092
2023-01-21,24.026849747474746
2023-01-22,2.4641862373737373
2023-01-23,1.9111218434343435
2023-01-24,1.537510101010101
2023-01-25,2.6394078282828284
2023-01-26,2.250185606060606
2023-01-27,20.642484452736316
2023-01-28,7.084905472636816
2023-01-29,3.8353215174129356
2023-01-30,6.53790236318408
2023-01-31,18.14989015151515
2023-02-01,4.331789800995025
2023-02-02,6.8676461442786065
2023-02-03,5.283886194029851
2023-02-04,2.453653606965174
2023-02-05,15.273330223880597
2023-02-06,19.331071517412937
2023-02-07,10.093375621890546
2023-02-08,3.4893407960199
2023-02-09,24.302143034825868
2023-02-10,26.823099502487562
2023-02-11,13.204379353233831
2023-02-12,12.329796641791043
2023-02-13,42.26049937810945
2023-02-14,89.3290472636816
2023-02-15,44.290971200980394
2023-02-16,5.088124378109453
2023-02-17,4.942028606965175
2023-02-18,9.764232954545454
2023-02-19,5.126972853535354
2023-02-20,3.31558143939394
2023-02-21,3.6286111111111112
2023-02-22,19.339015151515152
2023-02-23,5.917521144278607
2023-02-24,3.592360696517413
2023-02-25,5.026901119402985
2023-02-26,15.059164800995024
2023-02-27,51.3603526119403
2023-02-28,42.65414330808081
2023-03-01,103.47484217171717
2023-03-02,124.76685669191919
2023-03-03,89.41282765151514
2023-03-04,10.628453282828284
2023-03-05,14.472155934343435
2023-03-06,27.422059343434345
2023-03-07,32.10445580808081
2023-03-08,7.061984848484848
2023-03-09,62.45143371212121
2023-03-10,103.08450631313131
2023-03-11,9.175369318181819
2023-03-12,76.9030909090909
2023-03-13,89.99427398989899
2023-03-14,49.87842234848485
2023-03-15,137.25941729797978
2023-03-16,162.00879734848485
2023-03-17,167.70773106060605
2023-03-18,95.89474999999999
2023-03-19,40.066149621212126
2023-03-20,77.13654987373737
2023-03-21,101.92174684343433
2023-03-22,22.79052840909091
2023-03-23,89.04257386363636
2023-03-24,83.04188005050504
2023-03-25,97.79728093434345
2023-03-26,32.59367325428195
2023-03-27,40.33437437810945
2023-03-28,84.21887686567165
2023-03-29,113.00495833333333
2023-03-30,34.164022095959595
2023-03-31,33.42258648989899
2023-04-01,129.7215217948718
2023-04-02,276.74858461538463
2023-04-03,164.074825
2023-04-04,170.1900359848485
2023-04-05,18.177819871794874
2023-04-06,84.97753525641025
2023-04-07,306.6176673076923
2023-04-08,313.62400833333334
2023-04-09,307.2941153846154
2023-04-10,274.2750128205128
2023-04-11,191.84006730769232
2023-04-12,213.32214358974358
2023-04-13,101.83666346153846
2023-04-14,255.75304419191917
2023-04-15,246.8188141025641
2023-04-16,192.2645282051282
2023-04-17,195.70854038461536
2023-04-18,216.24257756410256
2023-04-19,310.6404109848485
2023-04-20,289.5287702020202
2023-04-21,258.87448012820516
2023-04-22,346.5187291666667
2023-04-23,359.341720703125
2023-04-24,202.31482356770834
2023-04-25,203.39175325520833
2023-04-26,170.7952826923077
2023-04-27,162.34806538461538
2023-04-28,197.2564596153846
2023-04-29,257.7572916666667
2023-04-30,177.4832070707071
2023-05-01,288.98548258706467
2023-05-02,158.47145087064675
2023-05-03,291.9607213930348
2023-05-04,271.2516393034826
2023-05-05,198.7511568627451
2023-05-06,297.6474718137255
2023-05-07,403.8226678921569
2023-05-08,355.8730674019608
2023-05-09,363.03361151960786
2023-05-10,351.3047457107843
2023-05-11,355.95287622549023
2023-05-12,370.9057671568628
2023-05-13,418.6810079656863
2023-05-14,412.4189485294118
2023-05-15,323.9534025735294
2023-05-16,38.67036504975125
2023-05-17,216.21680037313433
2023-05-18,399.88585074626866
2023-05-19,436.3231573383085
2023-05-20,481.57566293532335
2023-05-21,426.0421069651741
2023-05-22,317.5444639303483
2023-05-23,339.6219458955224
2023-05-24,389.25874813432836
2023-05-25,259.7168724747475
2023-05-26,393.85136616161617
2023-05-27,486.8652638888889
2023-05-28,490.0474634615384
2023-05-29,398.09783589743586
2023-05-30,374.51395192307695
2023-05-31,427.96021987179483
